group,age,fiinc,fninc,ownermort,ownerhome,rentalmort,rentalhome,dweght,year
group 3,45,10708.545637595933,10614.309305598397,-26693.725627325635,51816.73206917841,-4115.440690772741,8637.630932359683,5.336932989e11,2007
group 1,20,-6854.407002945296,-7471.943159922235,-2131.707202800458,8770.84842032286,-13424.795065252287,17738.304006499657,6.10255966622e11,2007
group 1,45,-9487.765941620328,-10607.995663882415,-2064.3574851197295,11253.837169387316,-15988.158799937308,22204.53532021965,4.76294120926e11,2007
group 2,45,5308.468394728854,5239.0258741262105,-17189.753819749007,44721.564428392194,-3519.349245761131,7005.3398968552265,4.73036592205e11,2007
group 2,20,4861.386630996305,4808.768486755727,-7864.0367204303975,19319.07073473883,-1412.6971917668,2768.121398237217,1.438798634818e12,2007
group 10,65,205592.2991138674,161037.45914082223,-96304.71099299143,447138.36278501386,-28436.535619771417,365491.97241767566,2.163623e11,2008
group 1,65,-1140.8027872145383,-1211.0533850023216,-1757.0175563726204,21127.44022605567,-1455.4664892717942,2382.6207718412124,1.1160799761e12,2008
group 9,65,59794.35716818092,57687.25075653987,-54705.05529723802,205180.52519641744,-8092.807625360884,86856.36198328558,1.909246e11,2008
group 8,65,44756.13554782018,43867.69296211632,-43356.07672225789,195062.2407879305,-4673.4125410469,43340.02756992906,2.323437e11,2008
group 7,65,35051.183598003896,34294.987007136406,-37905.771951772585,142329.2157988775,-5425.040308094949,35541.20828892114,2.649589e11,2008
group 6,65,27602.789886404837,27299.339003325236,-31750.519689511188,110365.91879375359,-3959.1799151228215,30337.602090893823,3.230343e11,2008
group 2,65,4819.462114278485,4886.785359386083,-20200.781736586865,161503.4420431593,-2353.0914374572235,11313.171021892076,3.24342426826e11,2008
group 5,65,20672.087133938367,20509.272293269507,-24408.065470093803,100184.13042527663,-2803.70276308536,23915.970295519,3.811998e11,2008
group 4,65,15111.196245440684,15103.3613960749,-21596.95489790296,96302.88068489055,-2691.9166653809198,15804.921499870166,3.995407e11,2008
group 3,65,10142.385904787807,10198.760875839547,-18627.91604260411,128024.29933600574,-1961.0016940188923,15267.846149558574,4.158281e11,2008
group 10,20,139715.72568198628,130008.39786159275,-157140.8388349744,306963.9446211078,-18045.136539595685,67509.5712294876,7.56632e11,2008
group 10,45,173287.2871234049,155309.945634017,-156676.4728653988,335364.4586491978,-24142.358868239156,103402.247439933,1.236208434702e12,2008
group 9,45,60067.01033100938,59690.06433560422,-88986.31251088541,172204.66942768078,-8419.561708744672,21502.052807587595,1.0617541e12,2008
group 9,20,56614.594651966516,56545.13905727176,-92722.87404311195,156677.87978336104,-8073.131567417042,15621.431024855512,9.57167450544e11,2008
group 8,45,44160.15202099704,43956.46379673214,-66216.93913830192,118463.83948645006,-6869.017005549966,16375.929224676222,9.289764e11,2008
group 8,20,43412.57245441411,43352.38579671883,-64751.37627200819,99200.67045620747,-4246.0281276899805,8616.378306009234,1.050929031817e12,2008
group 7,45,34280.036567816685,34173.14138296819,-51796.10997771561,85375.59545222872,-4462.955130216168,13592.71010041944,8.846326e11,2008
group 7,20,34360.894039884966,34275.912853502115,-49831.76299757046,76952.44162958374,-3827.4526694668866,6466.036250638004,1.055884032917e12,2008
group 6,45,27153.85842465231,27024.083669081658,-47744.949601420914,68370.03323717629,-5718.104283139226,14176.058698284578,7.40151262683e11,2008
group 6,20,26267.2217293138,26250.40380452302,-40450.40859264392,56704.36584922797,-4101.962650243708,7631.231285833596,1.144214238046e12,2008
group 5,45,20209.63219200629,20174.644150498945,-34868.94250710756,56724.083943475314,-4083.1235053467963,8305.748287916176,7.37175548811e11,2008
group 5,20,20087.984435145583,20054.23438603271,-25140.797858408896,38484.318467493445,-3138.7409061440026,6748.160928380288,1.15100474284e12,2008
group 4,20,14761.336041491788,14741.627994844623,-18755.107069541624,30692.799669381293,-2222.788579467034,4633.1916010238165,1.149505565193e12,2008
group 4,45,14954.421694539113,14902.746165131999,-29858.65908294009,52401.776917604206,-4232.685478538927,8976.081616192112,6.26366867865e11,2008
group 3,20,9793.83886194517,9766.341185695164,-17249.16544698673,29169.19581103164,-2156.878093705069,4679.441931854081,1.161045090128e12,2008
group 3,45,10134.663929848006,10104.98828984894,-23298.207222557103,42436.50221955427,-2507.938749851311,7471.1618554886145,6.04854564234e11,2008
group 1,20,-10349.803834620703,-11033.129372124737,-2911.0775128469118,9513.697657392218,-15963.980200826012,21171.735932644646,5.52345376376e11,2008
group 1,45,-11803.165877670468,-12816.17483417173,-2886.582970177809,9894.69348837984,-17840.60965954179,22755.413668947043,5.40297304962e11,2008
group 2,20,4466.928886942018,4455.813209956478,-8611.919146998905,20082.57975563976,-1642.3143898467454,2741.07631692597,1.420491601235e12,2008
group 2,45,4638.311483132241,4639.1099133659045,-15146.139141409747,39990.32887846014,-2257.234767590482,4987.931532324259,4.63997584736e11,2008
group 10,65,172688.3384445022,149766.21523977086,-109045.97530048183,438750.3238720364,-36668.401939768475,288465.29569318256,1.980971e11,2009
group 1,65,-1622.0713897688845,-1678.8782829427435,-1308.6811081620795,13972.404150354045,-2442.771273587607,3235.8199467241066,1.223835763861e12,2009
group 9,65,56902.3467467457,55623.176326559515,-55606.05839449655,229582.3635457879,-8827.200915680138,67844.85803022326,1.817361e11,2009
group 8,65,41724.448805794564,41319.93355831417,-33273.372583006974,144137.00383895586,-5162.165244130026,52584.21916579925,2.23876716302e11,2009
group 7,65,32484.48406959958,32191.804162706027,-33150.05173375352,132702.7984033169,-4890.221758165231,41115.95093356357,2.632256e11,2009
group 6,65,24873.387945282597,24806.31445240483,-28103.11716430674,103377.72421025886,-4124.1335762582,29786.85715990725,3.415433e11,2009
group 2,65,3772.137795693499,4013.3275663611525,-20080.337653143342,128100.70015144142,-2042.3362330295436,8327.474176931106,3.48610053682e11,2009
group 5,65,18686.263175232976,18793.606566548686,-19634.73076203622,100265.37577129276,-2920.3581250584057,22380.496149671657,3.74999e11,2009
group 4,65,13381.492353429263,13503.890203961033,-17100.268596266236,95130.7466406724,-1650.2937519035231,15057.872715363023,4.001827e11,2009
group 3,65,8977.578074432626,9107.084989839672,-17628.37976985437,123689.47387385507,-2002.0647225746225,17822.22822080066,3.948213e11,2009
group 10,20,124587.88653907945,119998.65647770268,-154999.2890217116,283917.34535553725,-18245.919643815356,51450.49610344377,7.789091e11,2009
group 10,45,150317.5214070772,142954.44826618617,-162838.71063741518,304285.1882726082,-25703.416007517397,84212.24424914626,1.2561906e12,2009
group 9,45,57312.69444728532,57056.809664148175,-88598.69926357975,162829.9836739814,-8442.509464897694,23299.76187176836,1.0991924e12,2009
group 9,20,55623.15859278398,55555.87706298123,-92695.11554934787,140660.39939189653,-6351.470080136105,13324.915631181879,9.539086e11,2009
group 8,45,42905.64485246982,42728.14015349447,-65658.64919315655,98381.12740817343,-5544.591234324731,14537.802654904848,9.9663787168e11,2009
group 8,20,41519.00268490175,41500.72660415705,-63743.79725155248,90123.89654846184,-4840.29862311549,9349.182544503028,1.0101715e12,2009
group 7,20,32691.107569802487,32692.23892144784,-49700.618855903034,64773.11446748959,-4274.719616849204,8160.606381784975,1.0722576e12,2009
group 7,45,32691.64077205388,32609.94145261819,-53383.01166806831,79304.28205009304,-4653.188445804341,14164.363366021846,9.107589e11,2009
group 6,45,25585.70270170196,25557.236219332986,-39479.0495405631,61866.27374810522,-5253.430895393237,12863.495029153528,8.12071347642e11,2009
group 5,20,18384.866508804567,18381.394781580748,-24254.323936849705,33839.54546840257,-2719.5731140838584,5005.6212978632775,1.115296868209e12,2009
group 6,20,24615.673449935442,24632.408909879585,-38006.872462148356,48548.212913442425,-3524.9154171614164,6368.634305033456,1.065457337863e12,2009
group 5,45,18435.015607930207,18437.097467146134,-36121.221427561286,56209.562243673325,-4040.86750457249,10287.899905382148,7.41769706706e11,2009
group 4,20,13322.487545175889,13314.01747050323,-18780.641004416437,28656.485068994956,-1864.2702414458504,3849.308346497674,1.180002784658e12,2009
group 4,45,13582.121823662847,13578.252636320329,-26132.763767929602,42734.10579086863,-3491.309543783425,8224.443147347121,6.52176794923e11,2009
group 3,20,8837.726727714415,8849.895732466675,-14443.506668866341,22704.088096115214,-1730.6936195812862,3973.9348576734897,1.243465164823e12,2009
group 3,45,8928.97435782742,8947.942395735241,-21043.31362650075,38204.7794723797,-2766.6765532866943,6957.5041349567255,6.00055981294e11,2009
group 1,20,-14000.951469755219,-14613.904558723138,-2670.573977974595,7592.66085214122,-17195.11874810165,22545.126925410663,4.12888590424e11,2009
group 1,45,-13532.741139257525,-14435.78731431311,-3386.2102711367033,9695.41442453236,-15692.211871361364,19839.86699978253,5.95099025769e11,2009
group 2,45,3588.2784492553146,3627.4136398919504,-13263.881122514682,29421.17405890223,-3567.1753239814157,5059.060853081159,5.04187601466e11,2009
group 2,20,3666.284132622039,3693.530590681338,-7837.5240060091055,16905.35064528294,-1101.196830670634,2402.6522155263506,1.374641390763e12,2009
group 10,65,180655.96268103487,153314.08514520118,-105356.96663361212,385668.72448542627,-35423.777843610784,248308.16612324133,2.323447e11,2010
group 1,65,-1625.6280400224828,-1714.640653684239,-1118.301594841015,11765.401620594987,-2153.919129966913,2878.0706008133816,1.039534097399e12,2010
group 9,65,59436.14583596224,58341.65396219536,-55296.152222419776,196470.64826851152,-10313.071073619802,68617.37404533844,2.25519598104e11,2010
group 8,65,43399.746938474236,42668.239181138764,-44510.25722577357,152827.92213505207,-4760.908741452571,38187.891193880365,2.522709e11,2010
group 7,65,33451.08646120917,33104.344810188246,-38960.37032887522,120869.2972215016,-5035.747228292401,31964.209214728344,3.38187714844e11,2010
group 2,65,4241.9714988130345,4393.00841445776,-19000.743399162322,104349.35278787714,-2072.1972981734143,12051.32758813322,3.48869414971e11,2010
group 3,65,9220.912370951453,9298.878432324313,-20938.543679260136,117872.81415608457,-1960.920087973872,13243.321166395028,3.869691e11,2010
group 6,65,25717.00174155236,25631.60588783747,-31848.949949438338,110903.42101428121,-4109.058874008039,24327.872596613786,3.91466813033e11,2010
group 5,65,18928.34542014516,18878.231594631754,-25839.268594357618,94306.13881454179,-2408.950483663649,22822.632532216656,4.10440001123e11,2010
group 4,65,13777.311391958287,13859.850452496576,-20093.757495701353,94682.64543875602,-2770.305851482046,16892.556943759013,4.105947e11,2010
group 10,45,162398.7406117545,149480.9684123825,-155569.11707381115,290078.0656205357,-24882.882001443973,81746.48311782687,1.2294672e12,2010
group 10,20,131278.63355811796,125270.27144629533,-152500.72938047952,258020.15368584322,-20936.22335363026,55663.80629366815,7.961085e11,2010
group 9,20,56674.31270141891,56585.07930243165,-81975.38529187303,135451.4841589888,-7285.453487702041,13765.781506161511,9.103797e11,2010
group 9,45,58345.88977798474,58069.804155808175,-93016.08624949263,149061.64432795238,-7919.77845961108,20930.95824306481,1.121386141224e12,2010
group 8,45,43208.012626351454,43086.62425633312,-67157.11986754247,97330.67062083259,-5852.876635691409,13426.560410399805,1.0224023e12,2010
group 8,20,42446.799337576056,42386.9770088051,-62081.818938060664,83361.22141656706,-5981.464222475787,10466.747019247778,9.835875e11,2010
group 7,45,33309.65821103701,33147.65489279776,-48024.83918445271,67730.82291927318,-5361.388066104608,11394.039478933624,8.914237873e11,2010
group 7,20,32773.76714872261,32743.471996322543,-44587.183255030846,58449.66217585333,-4024.041213260167,8852.301920052887,1.0252063e12,2010
group 6,20,24705.65531534375,24689.820437310023,-31156.28809227164,44488.2140978712,-3889.4888125711245,8129.780655745935,1.065346923675e12,2010
group 6,45,25403.57256180343,25313.359208648715,-37569.7688051754,56437.01375759144,-3860.418798475202,9718.59537268541,8.13510534013e11,2010
group 5,20,18292.24083567178,18275.135425484277,-23678.317601910185,34203.430517712,-1930.4956281583748,4310.78163335054,1.16508910231e12,2010
group 5,45,18657.025679687547,18623.30732379114,-29890.299274410114,45306.010426916335,-2501.3658222628046,6145.442961011898,7.10053831615e11,2010
group 4,45,13778.14322294109,13772.160227564955,-23890.484354346594,42186.72783459905,-2779.5684878187544,7006.948540665515,6.50182835761e11,2010
group 4,20,13400.590394364737,13375.54476565442,-17368.792327266143,26446.2737878414,-1951.2710962435865,3079.77892349219,1.161119676266e12,2010
group 3,20,9116.561636399203,9108.140442280872,-12548.350184402825,22446.593230709368,-1151.0633355374391,2909.5565467898755,1.265729165036e12,2010
group 3,45,9214.414864111195,9195.183677745279,-18619.878321034837,32935.37584496532,-1190.8507064121775,4303.701333372483,6.02834093509e11,2010
group 2,20,4018.921529059917,4038.2034686760453,-8038.86393974138,16377.73028743367,-1165.5757638761104,2490.251538843383,1.380678180204e12,2010
group 1,20,-11322.030398488934,-11725.460045260115,-2833.7593740770812,7991.500760043192,-11884.191066118467,16606.48574613406,5.37421430069e11,2010
group 1,45,-12404.383215205928,-13154.301333019412,-6302.972971261689,11319.950144932123,-15285.700170640328,19953.57372235196,6.78565147864e11,2010
group 2,45,4077.0337735282183,4091.569587586559,-12611.690307970906,28803.260134249653,-1233.1959560872556,2651.349771239579,5.22334811764e11,2010
group 10,65,186700.00485963817,156798.626743863,-111430.49628643533,385335.1397692849,-52240.279052997226,331157.06333593343,2.38825e11,2011
group 1,65,-2350.4520169594985,-2517.428610324617,-1296.7954851460509,12842.846763754314,-2420.288649320604,2932.4207584737633,1.069203294917e12,2011
group 9,65,60086.64375244742,58557.23290611447,-52292.367271507675,189123.59285306142,-13979.46935986746,76880.74929480458,2.342506e11,2011
group 8,65,44768.10356079533,44275.10318287725,-46271.014507566004,144935.05887800382,-9354.60874764125,44293.13196119037,2.609031e11,2011
group 7,65,34427.64960518269,33930.97639900554,-40705.26424273997,120893.03642678229,-10447.237069230523,32253.92528659981,3.461727e11,2011
group 6,65,26342.916050219686,25968.959087436633,-30185.330232743858,107571.83165362847,-8265.868492213256,21996.05058614599,4.015966e11,2011
group 2,65,4184.139682827472,4287.027572779903,-18375.335916710847,101518.80589016498,-3848.7899278842656,10988.04925359264,3.45135658982e11,2011
group 5,65,19443.30452223134,19348.022951377578,-27066.88758729765,90902.59989670258,-5894.750587277024,19348.635651106066,4.36667e11,2011
group 4,65,14058.155488042998,14075.361678588497,-20478.993842871743,97276.75596895059,-5235.495233776675,22638.449211873074,3.998646e11,2011
group 3,65,9367.96844958871,9445.689499183485,-21189.249299528172,106371.74096042057,-4537.949883864421,14955.80234636773,3.909928e11,2011
group 10,20,137931.59106749448,130737.06680582758,-150600.3761805878,256690.80825147143,-17958.194693646426,56143.40172067981,7.841176e11,2011
group 10,45,167783.8571313446,154667.39039243874,-148140.47659653434,280174.56163123273,-23572.672614926338,82255.97408369089,1.255851023892e12,2011
group 9,45,60253.09192885763,59746.294140176244,-87550.62789516318,138948.65638153834,-7756.429246348069,17028.616143008105,1.1494861e12,2011
group 9,20,58720.09198633736,58546.10637633005,-85943.08915700829,134202.5686618585,-5698.02052026657,13026.608658935387,8.99054349342e11,2011
group 8,45,44382.604775149965,44133.880841063685,-61389.94978013334,89096.71129395424,-5328.727497944544,12466.095446813273,1.002098e12,2011
group 8,20,43485.13196859826,43417.73541681666,-61847.60350253948,81373.44804979648,-4452.619088493818,10231.249451124057,1.0199934e12,2011
group 7,45,34179.5274890038,33997.42661557332,-46586.827813444426,65698.35052171332,-5036.032329130632,11940.667289561972,9.07656246158e11,2011
group 7,20,33437.80087451088,33373.37186216915,-41959.87109739481,54986.396698268494,-3225.204262865178,5748.300899724245,1.0146799e12,2011
group 6,20,25545.943849733776,25450.81651269403,-30515.06026590892,40987.75164797165,-2122.800300323548,4677.256605473436,1.09040016811e12,2011
group 6,45,26008.779391560038,25847.809114779066,-36884.86853832417,58286.17742770351,-3830.4916093425636,9397.941741337227,7.8767925008e11,2011
group 5,45,19285.146875758583,19199.660674821425,-25100.788387944383,41323.3428634689,-2791.991387765077,5987.886414361143,7.28547431249e11,2011
group 5,20,18781.095383297077,18743.32484975936,-19982.60571574413,28804.09085499008,-2243.573573879675,6044.854285852632,1.122972042681e12,2011
group 4,45,13837.171172414022,13822.028779013755,-20946.40972974239,34904.4120506633,-1920.3800486844555,5614.436017803705,6.54500674895e11,2011
group 4,20,13775.412085712778,13760.929420363109,-16680.404901410944,24896.928963882016,-1827.2373944667302,3395.832135479773,1.225559561825e12,2011
group 3,45,9289.427362659335,9254.396537576815,-16362.386549003484,32058.537075708224,-1721.3787572548986,3714.1424355211516,6.28361086219e11,2011
group 3,20,9142.347721550737,9129.630107901621,-9694.092704903103,17385.27946386469,-1157.3625384435745,3282.2480101404326,1.245837995802e12,2011
group 1,20,-11406.184772979028,-12087.479331256405,-2825.00939850833,7018.612189793524,-10290.865667411656,14930.3760559902,5.09514856801e11,2011
group 1,45,-12013.585986285556,-12745.614478852658,-3958.7758664775256,8374.353626849579,-9509.484461245249,13713.552551101526,6.9814005068e11,2011
group 2,20,3813.9273681975683,3819.6909220201155,-6202.253020891263,14169.064201476485,-818.7099583669138,2012.0140205075954,1.426224383963e12,2011
group 2,45,4157.562495938105,4168.860252130272,-15129.805464972633,29490.15041654728,-2067.1801688163764,3463.7369019363596,5.08254524379e11,2011
group 10,65,206764.7216223478,164018.38024462704,-104723.57803166022,354979.95887746,-44620.53135373463,295953.47881156055,2.943833e11,2012
group 1,65,-3040.6851846921068,-3180.816382012258,-1803.6161348553462,16998.477302349183,-3237.1376228248764,5438.7733261801895,8.81638237328e11,2012
group 9,65,62781.441849535455,60944.26311080687,-58238.81659025711,183276.68188929668,-15644.40255869482,68426.46547863084,2.7978904244e11,2012
group 8,65,46215.314105008576,45175.375255505656,-49219.7242396903,124098.57705296598,-11476.215115724994,49647.5550614812,2.991194e11,2012
group 7,65,35224.26626861644,34629.13382154439,-33677.7918257994,113560.48214107247,-7765.288789392487,32377.456613827268,3.897421e11,2012
group 6,65,26850.239092253483,26516.51570391471,-32016.977322286955,94779.0850467822,-6875.300529628779,27007.764037250035,4.690688e11,2012
group 5,65,19928.365511016455,19892.886569897935,-22318.469688136676,80120.38350304557,-6401.061623341539,20585.621702134657,4.691441e11,2012
group 2,65,4507.974018566939,4644.875631163728,-18807.370576782287,115938.8045290766,-4599.549309284977,11995.99301830931,3.63330022609e11,2012
group 4,65,14288.862649622786,14238.086993146964,-18535.06030026003,76383.24326466897,-5126.863627517287,16291.430007353238,4.560564e11,2012
group 3,65,9710.874939771733,9694.45239451304,-17578.479182951436,97537.33843394082,-3262.56916708304,12765.194797321308,4.062424e11,2012
group 10,45,188732.75740670023,166418.43695721863,-147879.98004251748,284218.2809485048,-25241.450765447855,91908.54303581812,1.2774622e12,2012
group 10,20,153890.83626943445,141265.16273792268,-145705.68605574997,257267.43111076628,-20324.13045260603,58991.24985413775,7.28918443569e11,2012
group 9,45,62510.263537084946,62060.852120929914,-80872.19312754174,139858.76752409159,-7411.421113901447,19020.03466516413,1.0884225e12,2012
group 9,20,60084.94291042064,59930.68590823675,-87933.6347294248,131654.64216665758,-6273.345174634857,12797.055604986983,9.311345e11,2012
group 8,45,45652.845103513704,45348.650104180466,-64111.98083561297,91734.66023491038,-4424.834596269692,14090.420528083609,9.913598e11,2012
group 8,20,44564.39387040882,44467.20217331524,-60684.61207623751,79362.74430075783,-5044.982175914906,8530.220537768377,1.0154661e12,2012
group 7,20,34600.97299979563,34534.9940382651,-40710.623837313244,52937.93560110729,-3046.8650225235288,6615.135329255319,1.020228884155e12,2012
group 7,45,34624.03141722797,34501.41976986851,-46345.75885784378,70548.69250758548,-4525.191294928404,9152.080655592976,8.832972e11,2012
group 6,20,26235.945795217733,26193.988587018775,-28486.511223544283,38811.27485356333,-2354.135899242326,5581.097838105904,1.088737786923e12,2012
group 6,45,26237.841037353388,26116.016642208182,-34639.97457951311,53552.18865145171,-3886.233326719945,8905.525092525148,7.40434956336e11,2012
group 5,20,19166.30060593167,19141.39307571748,-17949.24767135827,26527.699897654027,-1780.7310092630623,3144.433247529758,1.15636535025e12,2012
group 5,45,19355.576872983915,19255.18216269466,-25716.890289157516,42897.23548276643,-3391.5328309475453,7923.005758252512,6.92351614938e11,2012
group 4,45,14261.103706845244,14208.323912583974,-22938.622876102592,35041.063229034866,-2114.1585669318065,5862.357744344467,6.75181046057e11,2012
group 4,20,14158.307069248653,14135.939939096845,-12833.829714878997,19059.529213997652,-1425.4049654709565,2945.723991420064,1.176507554675e12,2012
group 3,20,9597.713423470776,9582.929944361886,-10043.61074888942,16691.023653478333,-927.5523280619099,1981.949911385259,1.267756389545e12,2012
group 3,45,9737.881559161813,9706.931836580346,-12394.615030996561,29149.656514506205,-1472.0862766070663,4132.675287440409,5.99963584524e11,2012
group 1,20,-8632.456333860606,-9075.19773975106,-1848.8890374910106,5321.381414336344,-5330.762982377224,7592.368787395681,6.153527684e11,2012
group 1,45,-11044.52704902814,-11843.930477345688,-2286.417882966216,6016.425963142326,-7162.158574218885,10420.010964719855,8.00179922103e11,2012
group 2,45,4267.562581177619,4270.796566879819,-13558.540961245708,29039.2210101864,-1945.4776496669942,3692.7555311165406,5.17125477352e11,2012
group 2,20,4232.355151958803,4234.562414563541,-5919.174942584932,11866.325636718608,-715.8082511918102,1701.5586528231572,1.420088118773e12,2012
group 10,65,219586.5904505918,175655.33638879494,-109476.51034139493,416152.17035114823,-33394.2509527454,416691.85446858604,2.920321e11,2013
group 1,65,-97721.88384582916,-103864.15448322587,0.0,0.0,-70154.4240318145,102694.06427333262,6.15739e10,2013
group 9,65,64863.67141996941,62000.678253535356,-56611.47950305974,208614.19065858074,-9610.825079776214,74313.64201228987,2.2928e11,2013
group 8,65,47366.90067614982,45233.90693570397,-39161.92926579333,157712.48822506177,-7943.252237835201,56472.19411905638,2.670957e11,2013
group 7,65,36081.698017558956,35172.3009996722,-38841.277722405546,127267.83164188686,-6220.051629110707,54473.407511866964,3.241728e11,2013
group 6,65,27847.721298469663,27201.55740359901,-27168.830740758214,108402.20185939224,-5578.372987573266,27699.967805283195,3.611437e11,2013
group 2,65,752.3110539130298,770.0691319390737,-4312.247488807672,30338.83818611636,-627.394860024854,4186.624208887126,1.763328900463e12,2013
group 5,65,20429.35630544328,20210.26452837321,-25067.764641055408,100643.67926215056,-5541.359835796133,27188.706798207626,3.849066e11,2013
group 4,65,14653.920097010643,14523.523409506586,-20389.34831660993,99058.43694317913,-3668.2828520943435,22444.961620898914,4.03240713445e11,2013
group 3,65,9555.470605376942,9559.149988131918,-18159.963275876333,108555.07882485828,-2875.34405794607,15344.707053803113,3.65704111153e11,2013
group 10,45,177344.81666601653,162226.37824292952,-146495.69230541342,293032.267094983,-27021.11087214386,95436.10958392576,1.294582727156e12,2013
group 10,20,149345.99589732333,139729.9227485588,-142489.0888783361,274023.9380635441,-20126.68944660287,58482.94158079226,7.341368e11,2013
group 9,45,63713.804576383256,63055.371080241144,-83204.94169384197,149472.1347458659,-8934.02247019304,18120.479205878455,1.1693472e12,2013
group 9,20,62124.381740515855,61751.53310076985,-87102.59777959393,140670.30658694007,-8960.19058697687,11907.132784084995,9.223498e11,2013
group 8,45,46906.61088845489,46617.22685875598,-63437.64196303053,98807.78015461858,-6941.668239093134,12663.541991946651,1.0730092e12,2013
group 8,20,45929.21332628848,45830.628594372756,-55454.22286415478,80254.69400022575,-5647.181816943018,9007.025363363317,9.81184e11,2013
group 7,20,35414.72562507176,35300.19982923169,-39502.10749543437,59817.082949883894,-4400.025079057254,5866.586573422727,1.0287337e12,2013
group 7,45,36558.85600811646,36323.84394218346,-44076.050751119874,70179.78341522817,-4584.669675535853,8310.148771297754,9.69424884614e11,2013
group 6,20,27185.17462148196,27133.718780818574,-25621.734948301862,40007.59292458341,-3114.0180184066326,5933.50676679744,1.199790459238e12,2013
group 6,45,27682.930025135,27524.528209982058,-30390.81561068771,52720.208854647244,-3700.478512605421,7509.869156793764,7.68449823523e11,2013
group 5,20,19991.567690073585,19947.204868174478,-17963.711014723984,28547.305598091963,-2293.6774633821537,3286.320089577668,1.151025185371e12,2013
group 5,45,20358.287292144898,20246.404072079953,-25231.14280580408,40935.37509333111,-3765.8824036062047,6061.070234846112,7.8285829322e11,2013
group 4,45,14662.644516020513,14592.05496584872,-19883.80291109483,34179.376558456104,-2215.2701226641566,4276.791738997762,6.98415171651e11,2013
group 4,20,14395.956059591017,14347.84723752621,-12284.802206529428,20166.870735524193,-1353.5426060047657,3439.6296235339114,1.274087584548e12,2013
group 3,45,9595.629126431011,9534.490214713474,-12287.246839742114,28332.468125839943,-2075.8584619733333,2815.2822131819134,6.08249953349e11,2013
group 1,45,-97977.76729616962,-104398.81733584733,-1489.8356269402273,4362.604144929411,-72376.13669011599,94267.41865409819,7.86336e10,2013
group 1,20,-76660.30307764612,-81167.3506165751,-1765.9413537199382,3790.618436213894,-51457.16847008108,69377.15711971118,5.84847e10,2013
group 3,20,9422.354336964161,9385.845422429407,-9527.81789438323,17371.726537706512,-1098.176401938339,867.1292660758141,1.281009983342e12,2013
group 2,45,1851.8765360061418,1843.4509572030431,-6778.820437006693,17717.567086241725,-1264.7991926358588,2117.3205401316686,9.65737854948e11,2013
group 2,20,3059.164532453323,3045.580420861932,-5023.822709441751,11129.901409374703,-834.492623792494,1035.6436248352022,1.712104353938e12,2013
group 10,65,250404.4020268546,189435.62483855567,-108140.89671705109,454920.08459541504,-35197.88147607165,456999.2495641316,2.998882e11,2014
group 1,65,-112675.48478996022,-120410.7559277794,-43.56037853400383,1758.1910526222168,-75280.81803309238,105453.42493538785,5.84592e10,2014
group 9,65,67361.90736101422,63260.058090039616,-56189.28628881438,210974.2967542011,-9251.140032418178,67209.3506377901,2.665545e11,2014
group 8,65,49059.432547690325,47021.21995638626,-44538.56965697724,165807.0408401067,-9149.45202369447,49119.07476143227,2.642681e11,2014
group 7,65,37423.775793514724,36308.531374368715,-35668.58472291392,128958.36200116765,-6367.305559340184,42419.548376455794,3.257118e11,2014
group 6,65,28769.49936063885,28153.519854758364,-26634.88886059295,112958.28664696222,-5921.7846462913685,32876.7238342143,3.62550313879e11,2014
group 2,65,776.4680983268194,788.8344337662802,-4036.058488989306,31336.614523126904,-588.7643461129486,2616.8452407234654,1.838469554e12,2014
group 5,65,21395.414792061,21067.589658145014,-26546.316243502275,107977.89373712621,-5716.094364924902,31167.933526940044,3.85153176914e11,2014
group 4,65,15276.817612546161,15130.258919536487,-19844.568601921965,103223.3655067443,-4144.06610813502,20646.215603955196,4.032746e11,2014
group 3,65,9965.101441694054,9939.954646106791,-17900.077403356154,108901.02695215229,-3314.0668163049345,19362.573183186338,4.001326e11,2014
group 10,45,194982.51861396476,171967.7583577673,-147661.03099712773,322990.8207655711,-27057.985096669025,105199.39571570951,1.3029e12,2014
group 10,20,157162.82054727874,145150.9564753132,-134887.7698928916,293965.49644779635,-23319.826563058243,78670.50693058067,7.39687e11,2014
group 9,45,65766.35285433708,64992.14099279366,-84988.56870629356,157744.71912972245,-11357.31020740367,19835.795077146064,1.175901396273e12,2014
group 9,20,65209.921244790465,64674.474207950865,-85704.1278047083,152284.721471359,-8683.697595500202,11826.409988413016,9.06741030384e11,2014
group 8,20,48000.615401879484,47766.79297377479,-55403.82621887038,86272.37312305445,-6873.492851040302,7096.366674070539,1.0077918e12,2014
group 8,45,48353.35980926126,48024.459882225834,-58778.33820929432,102095.93313053716,-6519.091574948066,11921.947236895536,1.0691489e12,2014
group 7,20,37080.89957458659,36962.92272026955,-40409.67574247253,64212.747227202766,-3772.5144986057617,5737.430632998179,1.058074801389e12,2014
group 7,45,37386.39918555037,37106.46990261219,-40754.757772156314,74322.34769253645,-5302.016810739923,7261.247259408951,9.537769e11,2014
group 6,45,28591.96336961077,28500.989046475122,-32177.70125480038,57237.45107992594,-4007.637393241963,7623.679683480402,7.99460892845e11,2014
group 6,20,28307.424829226322,28215.431409158384,-23114.364636508486,39080.89838642649,-2602.2725602375026,4416.506726503643,1.182287169231e12,2014
